STT,Ma CK,Ma ISIN,Ma FIGI,Ten cong ty,Ngay thong bao,Hieu luc tu ngay,Ly do
1,TDH,VN000000TDH3,BBG000QGMH85,Công ty Cổ phần Phát triển Nhà Thủ Đức,21/10/2021,21/10/2021,Công ty tiếp tục vi phạm các quy định về công bố thông tin trên thị trường chứng khoán sau khi đã bị đưa vào diện cảnh báo do vi phạm công bố thông tin.
